movieId,imdbId,tmdbId,rating_mean,rating_counts,production_countries,imdb_id,budget,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count,if_have_writers,profit,if_profit
113565,2383068,211067.0,3.2706766917293235,133,United States of America,tt2383068,4000000.0,en,10.896,2013-09-02,9221.0,99.0,5.8,314.0,1,-3990779.0,0.0
113573,458481,189.0,3.2028985507246377,1449,United States of America,tt0458481,65000000.0,en,39.434,2014-08-20,39407616.0,102.0,6.4,3072.0,1,-25592384.0,0.0
113604,1355630,249164.0,3.453125,576,United Kingdom,tt1355630,11000000.0,en,28.204,2014-08-21,78274843.0,106.0,7.4,3740.0,1,67274843.0,1.0
113705,2737050,221902.0,3.647606382978724,376,Italy,tt2737050,7000000.0,fr,10.043,2014-05-21,6860853.0,95.0,6.9,720.0,1,-139147.0,0.0
113769,2799166,282813.0,2.362745098039216,102,United States of America,tt2799166,6500000.0,en,16.573,2014-12-04,16861137.0,89.0,5.2,777.0,1,10361137.0,1.0
113775,1663207,209189.0,2.857142857142857,91,Canada,tt1663207,12000000.0,en,15.878,2013-09-14,265452.0,94.0,5.7,295.0,1,-11734548.0,0.0
113780,2870612,256274.0,3.302605210420842,499,United States of America,tt2870612,5000000.0,en,28.14,2014-08-14,40100000.0,93.0,6.7,2530.0,1,35100000.0,1.0
113862,2980592,241848.0,3.475386779184248,711,Germany,tt2980592,5000000.0,en,14.685,2014-09-05,2367161.0,100.0,6.6,1478.0,1,-2632839.0,0.0
114007,1726592,204922.0,3.307926829268293,328,Germany,tt1726592,22000000.0,en,21.205,2014-09-03,15447154.0,92.0,6.5,1605.0,1,-6552846.0,0.0
114013,2800038,199933.0,2.396551724137931,29,United States of America,tt2800038,5000000.0,en,6.488,2014-09-12,846704.0,99.0,4.0,52.0,1,-4153296.0,0.0
114033,2106361,216282.0,2.883495145631068,206,United States of America,tt2106361,50000000.0,en,38.119,2014-08-06,160602194.0,89.0,6.0,1658.0,1,110602194.0,1.0
114042,2343793,192145.0,2.9166666666666665,90,United Kingdom,tt2343793,28000000.0,en,11.072,2013-09-09,1749201.0,137.0,5.9,486.0,1,-26250799.0,0.0
114044,3177316,254191.0,3.1153846153846154,156,France,tt3177316,1000000.0,en,10.314,2014-09-12,9318.0,88.0,5.4,477.0,1,-990682.0,0.0
114060,1600196,154400.0,3.60876993166287,878,Italy,tt1600196,12600000.0,en,28.756,2014-09-12,19054534.0,106.0,6.7,1724.0,1,6454534.0,1.0
114078,2231489,287590.0,2.1875,16,Iran,tt2231489,23000000.0,ja,65.905,2014-06-21,17150803.0,93.0,6.4,507.0,1,-5849197.0,0.0
114180,1790864,198663.0,3.3293143216607257,4769,Canada,tt1790864,34000000.0,en,206.127,2014-09-10,348319861.0,113.0,7.2,14086.0,1,314319861.0,1.0
114182,2011159,136835.0,2.959016393442623,61,United Kingdom,tt2011159,13200000.0,en,39.586,2014-09-10,53830415.0,83.0,6.0,512.0,1,40630415.0,1.0
114184,2994190,244506.0,3.3566666666666665,150,Austria,tt2994190,1000000.0,en,14.492,2014-10-17,59744.0,117.0,6.8,826.0,1,-940256.0,0.0
114246,365907,169917.0,3.1454219030520645,557,Italy,tt0365907,28000000.0,en,62.583,2014-09-18,53181600.0,114.0,6.3,2289.0,1,25181600.0,1.0
114250,2908856,282296.0,3.3088235294117645,68,Italy,tt2908856,5000000.0,en,7.517,2014-09-09,7527232.0,107.0,6.2,209.0,1,2527232.0,1.0
114265,2034031,244264.0,3.3392857142857144,280,Italy,tt2034031,5000000.0,en,9.696,2014-09-25,2379154.0,100.0,6.1,977.0,1,-2620846.0,0.0
114378,1786751,111479.0,3.4545454545454546,55,France,tt1786751,5000000.0,en,10.16,2013-10-11,40400.0,101.0,6.3,109.0,1,-4959600.0,0.0
114392,2398231,264656.0,3.4108108108108106,185,Germany,tt2398231,16000000.0,en,9.501,2014-05-18,3442853.0,122.0,6.6,630.0,1,-12557147.0,0.0
114439,2402157,254904.0,3.067142857142857,350,United States of America,tt2402157,15000000.0,en,21.829,2014-08-27,32556119.0,108.0,6.1,1204.0,1,17556119.0,1.0
114492,3569356,292483.0,2.9285714285714284,14,Norway,tt3569356,800000.0,en,6.185,2014-09-23,36026.0,93.0,3.5,81.0,1,-763974.0,0.0
114510,276977,60828.0,4.1,5,United States of America,tt0276977,50.0,en,2.479,2001-01-01,60.0,91.0,6.1,12.0,1,10.0,1.0
114552,787474,170687.0,3.334627329192547,644,United States of America,tt0787474,60000000.0,en,19.791,2014-09-10,108255770.0,97.0,6.7,1361.0,1,48255770.0,1.0
114554,2576852,149871.0,3.927884615384616,520,Germany,tt2576852,49300000.0,ja,14.231,2013-11-23,24366656.0,137.0,8.1,1239.0,1,-24933344.0,0.0
114601,1371150,239678.0,3.3123287671232875,365,United Kingdom,tt1371150,19800000.0,en,12.454,2014-09-10,41296320.0,103.0,6.6,1038.0,1,21496320.0,1.0
114662,2179136,190859.0,3.4839660457439283,4241,Finland,tt2179136,58800000.0,en,74.595,2014-12-25,542307423.0,133.0,7.4,10688.0,1,483507423.0,1.0
114670,3099498,246403.0,2.714095744680851,376,Russia,tt3099498,3000000.0,en,26.435,2014-09-06,1882074.0,102.0,5.4,966.0,1,-1117926.0,0.0
114713,3322940,250546.0,2.750841750841751,594,United States of America,tt3322940,6500000.0,en,50.501,2014-10-02,257047661.0,99.0,5.7,4989.0,1,250547661.0,1.0
114758,2409818,151368.0,2.9066666666666667,75,France,tt2409818,4000000.0,en,7.239,2014-07-04,100000.0,101.0,5.1,349.0,1,-3900000.0,0.0
114795,829150,49017.0,3.0786924939467317,1239,United States of America,tt0829150,70000000.0,en,20.392,2014-10-01,217124280.0,92.0,6.4,5063.0,1,147124280.0,1.0
114814,444505,1285.0,2.875,16,Netherlands,tt0444505,5473145.0,es,8.264,2005-09-30,19888231.0,91.0,5.4,115.0,1,14415086.0,1.0
114856,1376213,227707.0,2.7857142857142856,21,Italy,tt1376213,25000000.0,en,16.471,2013-12-05,6399.0,99.0,5.6,167.0,1,-24993601.0,0.0
114935,2397535,206487.0,3.778472765181131,3837,Italy,tt2397535,5500000.0,en,29.359,2014-08-28,4942449.0,97.0,7.4,5054.0,1,-557551.0,0.0
114945,1181840,204436.0,3.153225806451613,62,United States of America,tt1181840,33746302.0,fr,21.548,2014-02-05,3445000.0,94.0,7.2,554.0,1,-30301302.0,0.0
114958,2371399,293271.0,2.9642857142857144,28,United Kingdom,tt2371399,4700000.0,fi,2.524,2014-10-10,2200510.0,80.0,5.9,27.0,1,-2499490.0,0.0
115122,3416742,246741.0,3.9765625,2304,United States of America,tt3416742,1600000.0,en,11.515,2014-06-19,6263224.0,86.0,7.6,2665.0,1,4663224.0,1.0
115147,1972779,239571.0,3.577651515151515,264,United States of America,tt1972779,26000000.0,en,37.6,2014-10-15,35926213.0,117.0,7.5,2195.0,1,9926213.0,1.0
115149,2911666,245891.0,3.7958638583638575,6552,United States of America,tt2911666,20000000.0,en,76.718,2014-10-22,88761661.0,101.0,7.4,15062.0,1,68761661.0,1.0
115170,1872194,205587.0,3.510050251256281,995,Finland,tt1872194,50000000.0,en,25.459,2014-10-08,83719388.0,141.0,7.3,3296.0,1,33719388.0,1.0
115210,2713180,228150.0,3.728211826169556,4211,United States of America,tt2713180,68000000.0,en,132.625,2014-10-15,211817906.0,135.0,7.5,9521.0,1,143817906.0,1.0
115216,2720680,266285.0,3.327683615819209,177,United States of America,tt2720680,10500000.0,da,35.546,2014-05-22,1363964.0,92.0,6.4,633.0,1,-9136036.0,0.0
115231,2170593,239563.0,3.4890350877192984,912,United States of America,tt2170593,13000000.0,en,20.312,2014-10-09,54837234.0,102.0,7.1,1501.0,1,41837234.0,1.0
115381,1698641,218778.0,3.167582417582417,182,United States of America,tt1698641,28000000.0,en,17.465,2014-10-08,100654149.0,81.0,6.2,1103.0,1,72654149.0,1.0
115414,2467046,218043.0,2.069672131147541,122,United Kingdom,tt2467046,16000000.0,en,34.137,2014-10-03,19682924.0,110.0,4.2,1052.0,1,3682924.0,1.0
115534,1204977,242512.0,2.354330708661417,254,United States of America,tt1204977,5000000.0,en,28.914,2014-10-24,103590271.0,89.0,5.1,2259.0,1,98590271.0,1.0
115569,2872718,242582.0,3.946820100776249,7343,United States of America,tt2872718,8500000.0,en,47.811,2014-10-23,50300000.0,118.0,7.7,8525.0,1,41800000.0,1.0
115611,259308,36523.0,1.4444444444444444,9,Italy,tt0259308,9000000.0,en,2.97,1988-10-01,1964253.0,82.0,4.2,19.0,1,-7035747.0,0.0
115617,2245084,177572.0,3.879612679448887,10379,United States of America,tt2245084,165000000.0,en,133.392,2014-10-24,657827828.0,102.0,7.8,13196.0,1,492827828.0,1.0
115629,3253930,236735.0,3.674825174825175,143,France,tt3253930,4000000.0,es,10.482,2014-09-25,5169755.0,105.0,7.1,752.0,1,1169755.0,1.0
115664,2262227,228326.0,3.5252403846153846,832,United States of America,tt2262227,50000000.0,en,65.08,2014-10-01,97437106.0,95.0,7.5,2062.0,1,47437106.0,1.0
115699,2165236,149087.0,3.727272727272727,11,United States of America,tt2165236,1700000.0,fr,7.555,2013-11-06,7029858.0,97.0,6.3,187.0,1,5329858.0,1.0
115713,470752,264660.0,3.96935522435642,12547,United States of America,tt0470752,15000000.0,en,27.106,2015-01-16,36869414.0,108.0,7.6,10781.0,1,21869414.0,1.0
115971,848538,17108.0,2.708333333333333,12,Italy,tt0848538,10000000.0,zh,11.403,2008-02-07,22896728.0,100.0,5.7,151.0,1,12896728.0,1.0
115973,3390572,280795.0,3.490740740740741,54,Italy,tt3390572,7000000.0,hi,5.395,2014-10-02,11500000.0,150.0,7.2,170.0,1,4500000.0,1.0
116004,1403214,103686.0,3.7127659574468086,47,United States of America,tt1403214,3600000.0,de,5.443,2012-04-27,24267.0,120.0,6.8,129.0,1,-3575733.0,0.0
116076,1680123,158426.0,3.25,10,France,tt1680123,7700000.0,en,7.926,2013-01-30,467282.0,101.0,5.9,75.0,1,-7232718.0,0.0
116134,35749,69204.0,3.0,2,United States of America,tt0035749,1620000.0,en,2.723,1943-06-18,3305000.0,96.0,5.8,5.0,1,1685000.0,1.0
116138,2802154,265180.0,3.7519025875190257,657,Canada,tt2802154,4000000.0,ru,9.467,2014-09-24,4396821.0,141.0,7.5,639.0,1,396821.0,1.0
116161,1100089,87492.0,3.363112391930836,1041,Spain,tt1100089,24000000.0,en,8.991,2014-11-14,12096300.0,134.0,6.7,1883.0,1,-11903700.0,0.0
116171,1227189,31418.0,2.903225806451613,31,Russia,tt1227189,1500000.0,ru,3.015,2008-10-23,270934.0,80.0,5.2,67.0,1,-1229066.0,0.0
116191,2004432,199534.0,2.976923076923077,65,United States of America,tt2004432,8000000.0,en,11.586,2013-08-30,9630444.0,106.0,6.3,419.0,1,1630444.0,1.0
116213,1762399,77951.0,2.6818181818181817,22,Italy,tt1762399,80000000.0,en,23.166,2013-12-18,126546518.0,87.0,6.0,362.0,1,46546518.0,1.0
116297,211792,2089.0,1.8333333333333333,6,Finland,tt0211792,9.0,en,4.268,2000-08-26,37.0,104.0,5.6,19.0,1,28.0,1.0
116399,1362118,49585.0,3.3181818181818183,11,United States of America,tt1362118,85000.0,ru,2.306,2009-01-28,14205.0,104.0,6.0,18.0,1,-70795.0,0.0
116487,1810861,96239.0,2.9375,8,United States of America,tt1810861,22361.0,tl,1.894,2011-08-31,721651.0,96.0,5.5,11.0,1,699290.0,1.0
116507,1127702,50400.0,3.0,6,United States of America,tt1127702,1400000.0,ru,1.237,2010-04-16,1891264.0,107.0,6.4,21.0,1,491264.0,1.0
116529,1966566,203793.0,2.6160714285714284,56,Finland,tt1966566,30000000.0,ru,0.6,2013-10-09,68129518.0,131.0,6.5,256.0,1,38129518.0,1.0
116562,63662,280134.0,2.5,1,Italy,tt0063662,1935000.0,en,1.892,1968-06-12,2600000.0,110.0,6.3,3.0,1,665000.0,1.0
116600,59112,45256.0,3.125,8,United States of America,tt0059112,3890000.0,en,1.782,1965-12-22,8000000.0,102.0,6.3,16.0,1,4110000.0,1.0
116781,1247690,164251.0,2.769662921348315,89,United States of America,tt1247690,30000000.0,en,11.865,2014-10-12,5092129.0,102.0,5.6,869.0,1,-24907871.0,0.0
116797,2084970,205596.0,3.995328608247423,15520,United States of America,tt2084970,14000000.0,en,36.423,2014-11-14,233555708.0,113.0,8.0,14104.0,1,219555708.0,1.0
116799,1791528,171274.0,3.429456625357483,1049,United States of America,tt1791528,20000000.0,en,19.389,2014-12-12,14710975.0,149.0,6.6,1983.0,1,-5289025.0,0.0
116807,3013602,262551.0,3.4642857142857144,56,United States of America,tt3013602,3400000.0,fr,9.909,2014-04-16,20258904.0,85.0,6.8,1607.0,1,16858904.0,1.0
116817,1798243,244403.0,3.718446601941748,103,United States of America,tt1798243,5000000.0,en,8.118,2014-10-17,58293.0,105.0,7.2,232.0,1,-4941707.0,0.0
116819,915463,58760.0,3.0,4,United States of America,tt0915463,6000000.0,en,4.82,2010-10-08,20776.0,87.0,5.2,17.0,1,-5979224.0,0.0
116823,1951265,131631.0,3.428449081283089,6422,United States of America,tt1951265,125000000.0,en,104.675,2014-11-19,752100229.0,123.0,6.8,13118.0,1,627100229.0,1.0
116861,2261749,186161.0,3.425,20,United Kingdom,tt2261749,7000000.0,fr,7.696,2013-04-19,11311521.0,90.0,6.8,272.0,1,4311521.0,1.0
116887,1528100,147441.0,2.82015503875969,645,United States of America,tt1528100,140000000.0,en,58.378,2014-12-03,268031828.0,150.0,5.8,3800.0,1,128031828.0,1.0
116897,3011894,265195.0,4.105126877265666,1931,United States of America,tt3011894,4000000.0,es,18.927,2014-08-21,27007072.0,122.0,7.9,2491.0,1,23007072.0,1.0
116977,2096672,100042.0,2.607012750455373,1098,United States of America,tt2096672,40000000.0,en,52.053,2014-11-12,169837010.0,110.0,5.5,2562.0,1,129837010.0,1.0
117065,2387408,258086.0,2.4516129032258065,31,United States of America,tt2387408,3000000.0,en,10.76,2013-10-17,5758519.0,87.0,5.5,200.0,1,2758519.0,1.0
117115,2012665,80920.0,2.5,9,United States of America,tt2012665,5000000.0,en,4.817,2014-02-28,1189612.0,90.0,4.9,50.0,1,-3810388.0,0.0
117176,2980516,266856.0,3.7966388225934766,5028,Italy,tt2980516,15000000.0,en,20.529,2014-11-26,123726688.0,123.0,7.9,8987.0,1,108726688.0,1.0
117184,948530,13646.0,3.3125,8,United Kingdom,tt0948530,560000.0,nl,2.419,2008-01-30,1500000.0,102.0,6.8,30.0,1,940000.0,1.0
117194,2978462,227735.0,3.202380952380953,42,United States of America,tt2978462,36000000.0,en,12.813,2014-09-11,52424533.0,107.0,7.0,294.0,1,16424533.0,1.0
117308,2247476,232679.0,3.071428571428572,49,South Africa,tt2247476,15000000.0,en,9.578,2014-08-22,30127963.0,115.0,6.6,272.0,1,15127963.0,1.0
117310,2203308,192558.0,3.5,33,Denmark,tt2203308,1300000.0,hi,6.464,2013-04-26,16000000.0,132.0,7.0,108.0,1,14700000.0,1.0
117322,889595,40925.0,2.9761904761904763,21,United States of America,tt0889595,12000.0,en,6.28,2008-10-24,60000.0,88.0,6.1,78.0,1,48000.0,1.0
117344,2363213,140818.0,2.984375,32,United States of America,tt2363213,6500000.0,no,14.254,2013-01-01,3721345.0,120.0,5.6,166.0,1,-2778655.0,0.0
117358,1155705,36683.0,2.5454545454545454,11,United Kingdom,tt1155705,20000000.0,ja,6.814,2008-08-19,31244858.0,142.0,6.7,65.0,1,11244858.0,1.0
117440,862748,241868.0,3.375,4,United States of America,tt0862748,10500000.0,ja,8.037,2014-08-30,22300000.0,133.0,6.0,71.0,1,11800000.0,1.0
117456,3125324,241771.0,3.567073170731707,82,Canada,tt3125324,7000000.0,en,9.474,2014-11-14,14618727.0,116.0,7.0,322.0,1,7618727.0,1.0
117466,1390411,205775.0,3.354775828460039,513,Canada,tt1390411,100000000.0,en,21.336,2015-11-20,93920758.0,122.0,6.7,3244.0,1,-6079242.0,0.0
117474,2557256,105001.0,2.958333333333333,12,United States of America,tt2557256,25477000.0,cn,6.561,2014-04-17,26033917.0,104.0,5.4,149.0,1,556917.0,1.0
117504,87096,87235.0,2.625,4,Canada,tt0087096,12000000.0,en,2.751,1984-02-17,129268.0,98.0,4.8,22.0,1,-11870732.0,0.0
117529,369610,135397.0,3.321866897147796,5785,United Kingdom,tt0369610,150000000.0,en,95.281,2015-06-06,1671713208.0,124.0,6.7,17435.0,1,1521713208.0,1.0
117543,1194616,21861.0,3.236842105263158,38,United States of America,tt1194616,10900000.0,fr,10.533,2009-02-04,31451622.0,103.0,6.5,1063.0,1,20551622.0,1.0
117545,3759416,170522.0,3.5031645569620253,158,United States of America,tt3759416,30000000.0,fr,21.261,2014-11-26,42830578.0,85.0,6.8,1031.0,1,12830578.0,1.0
117586,1672091,43212.0,3.1666666666666665,3,United States of America,tt1672091,800000.0,ko,1.483,2010-05-20,4214668.0,100.0,6.9,10.0,1,3414668.0,1.0
117590,2170439,227159.0,3.1855849582172704,1436,United Kingdom,tt2170439,42000000.0,en,25.106,2014-11-26,107670357.0,108.0,6.2,3444.0,1,65670357.0,1.0
117674,65570,94201.0,3.125,4,United States of America,tt0065570,35000000.0,en,1.84,1970-06-19,4500000.0,102.0,5.6,17.0,1,-30500000.0,0.0
117838,2358592,219343.0,3.4642857142857144,14,Italy,tt2358592,79000.0,kn,2.412,2013-10-19,170000.0,136.0,7.1,35.0,1,91000.0,1.0
117851,1911658,270946.0,3.218457943925233,856,Spain,tt1911658,132000000.0,en,86.715,2014-11-22,373552094.0,92.0,6.5,3291.0,1,241552094.0,1.0
117861,2883434,253331.0,3.2580645161290325,62,United States of America,tt2883434,9000000.0,en,11.636,2014-09-06,21571189.0,121.0,6.8,290.0,1,12571189.0,1.0
117867,2614684,252178.0,3.68018018018018,333,United States of America,tt2614684,11000000.0,en,10.85,2014-10-10,3200000.0,99.0,6.8,848.0,1,-7800000.0,0.0
117871,3007512,256917.0,3.3493975903614457,249,United States of America,tt3007512,22500000.0,en,9.274,2014-12-25,15520023.0,112.0,6.8,995.0,1,-6979977.0,0.0
117881,3316960,284293.0,3.761677788369876,1049,United States of America,tt3316960,5000000.0,en,10.081,2014-12-05,43884652.0,101.0,7.5,2548.0,1,38884652.0,1.0
117887,1109624,116149.0,3.5141342756183747,849,United States of America,tt1109624,55000000.0,en,35.992,2014-11-24,259207227.0,96.0,7.1,2748.0,1,204207227.0,1.0
117893,2300975,203834.0,3.0510204081632653,98,United States of America,tt2300975,1000000.0,en,15.593,2014-11-07,23456897.0,90.0,5.4,621.0,1,22456897.0,1.0
117895,4046784,294254.0,3.184140500266099,1879,Spain,tt4046784,61000000.0,en,87.887,2015-09-09,312296056.0,131.0,6.7,8551.0,1,251296056.0,1.0
118246,2452254,246860.0,3.5436681222707422,229,United States of America,tt2452254,6600000.0,en,9.357,2014-08-20,1851517.0,124.0,6.7,604.0,1,-4748483.0,0.0
118264,2020110,82469.0,3.142857142857143,14,United Kingdom,tt2020110,3500000.0,ko,3.728,2011-11-03,517069.0,94.0,4.8,25.0,1,-2982931.0,0.0
118338,2328813,110402.0,3.210526315789474,76,United States of America,tt2328813,7000000.0,ru,9.392,2013-02-27,1310673.0,177.0,6.8,111.0,1,-5689327.0,0.0
118354,1216491,245916.0,3.423809523809524,210,United States of America,tt1216491,5000000.0,en,11.413,2014-10-09,5218973.0,112.0,6.7,684.0,1,218973.0,1.0
118686,1839642,214086.0,3.4642857142857144,14,United States of America,tt1839642,4000000.0,en,7.817,2013-10-25,350006.0,92.0,6.3,108.0,1,-3649994.0,0.0
118696,2310332,122917.0,3.510418554085885,5519,United States of America,tt2310332,250000000.0,en,150.458,2014-12-10,956019788.0,144.0,7.3,11513.0,1,706019788.0,1.0
118700,1020072,273895.0,3.670273348519362,878,Italy,tt1020072,20000000.0,en,11.586,2014-12-25,66787908.0,127.0,7.4,1862.0,1,46787908.0,1.0
118702,1809398,227306.0,3.5625841184387617,743,United States of America,tt1809398,65000000.0,en,21.186,2014-12-25,163442937.0,137.0,7.5,3363.0,1,98442937.0,1.0
118760,2652092,250538.0,3.680272108843537,147,United States of America,tt2652092,20000000.0,en,7.083,2014-06-27,3396345.0,110.0,7.4,403.0,1,-16603655.0,0.0
118782,340110,15603.0,3.1,10,United States of America,tt0340110,400000.0,en,3.653,2003-04-10,7888102.0,96.0,6.3,33.0,1,7488102.0,1.0
118876,1487931,172391.0,2.8,20,United States of America,tt1487931,20000000.0,en,20.736,2013-07-18,27187375.0,85.0,6.0,201.0,1,7187375.0,1.0
118880,2326554,252171.0,3.639689578713969,451,United States of America,tt2326554,1000000.0,en,9.045,2014-01-19,395000.0,99.0,6.9,635.0,1,-605000.0,0.0
118896,3612616,265177.0,3.8962472406181017,453,United States of America,tt3612616,4900000.0,fr,12.252,2014-05-22,3494070.0,138.0,8.3,2192.0,1,-1405930.0,0.0
118898,2937898,241239.0,3.565251572327044,636,United States of America,tt2937898,20000000.0,en,15.023,2014-12-30,12007070.0,125.0,6.6,1126.0,1,-7992930.0,0.0
118900,2305051,228970.0,3.5743110236220472,1016,United States of America,tt2305051,15000000.0,en,12.519,2014-01-16,52501541.0,115.0,7.0,1998.0,1,37501541.0,1.0
118985,1126590,87093.0,3.3858267716535435,635,United States of America,tt1126590,10000000.0,en,11.752,2014-12-24,28883511.0,106.0,7.0,2968.0,1,18883511.0,1.0
118997,2180411,224141.0,3.0078703703703704,1080,Canada,tt2180411,50000000.0,en,16.695,2014-12-24,212902372.0,125.0,5.8,3735.0,1,162902372.0,1.0
119141,2788710,228967.0,3.073035780154924,2711,United States of America,tt2788710,44000000.0,en,42.102,2014-12-25,12342632.0,113.0,6.2,4732.0,1,-31657368.0,0.0
119145,2802144,207703.0,3.798284823284823,9620,Italy,tt2802144,81000000.0,en,57.091,2014-12-13,414351546.0,129.0,7.6,13691.0,1,333351546.0,1.0
119155,2692250,181533.0,3.0356589147286823,1290,France,tt2692250,127000000.0,en,33.872,2014-12-17,363204635.0,98.0,6.2,4847.0,1,236204635.0,1.0
119208,27357,81116.0,3.25,2,Canada,tt0027357,289696.0,en,1.552,1936-04-03,359009.0,77.0,6.7,10.0,1,69313.0,1.0
119224,2609758,175555.0,2.774193548387097,31,United States of America,tt2609758,47000000.0,en,7.03,2013-12-13,53396354.0,100.0,6.6,104.0,1,6396354.0,1.0
119454,1787759,51017.0,2.810344827586207,29,United States of America,tt1787759,25000000.0,en,8.895,2011-04-22,53213633.0,106.0,6.9,108.0,1,28213633.0,1.0
119655,1121096,68737.0,2.797169811320755,424,United States of America,tt1121096,95000000.0,en,51.64,2014-12-12,114178613.0,102.0,5.5,2091.0,1,19178613.0,1.0
119657,907119,64264.0,3.0,9,United States of America,tt0907119,2500000.0,ru,0.994,2007-06-03,4684165.0,118.0,4.8,11.0,1,2184165.0,1.0
120102,918628,15888.0,3.25,2,Australia,tt0918628,14000000.0,en,4.357,2007-08-24,9216.0,94.0,5.2,10.0,1,-13990784.0,0.0
120132,1823664,196867.0,2.849673202614379,153,United Kingdom,tt1823664,65000000.0,en,31.985,2014-12-19,133821816.0,119.0,6.2,1087.0,1,68821816.0,1.0
120138,2338151,297222.0,3.732009925558313,403,United States of America,tt2338151,13000000.0,hi,9.675,2014-12-18,120000000.0,153.0,7.7,683.0,1,107000000.0,1.0
120222,249516,116977.0,1.0,24,United States of America,tt0249516,65000000.0,en,10.108,2012-06-15,73706.0,87.0,1.8,94.0,1,-64926294.0,0.0
120274,2785390,276918.0,2.1923076923076925,13,United States of America,tt2785390,5000000.0,en,4.263,2014-07-02,14444502.0,103.0,4.2,66.0,1,9444502.0,1.0
120311,3417422,244049.0,3.842105263157895,38,United States of America,tt3417422,750000.0,ml,4.955,2013-12-19,12000000.0,164.0,7.9,118.0,1,11250000.0,1.0
120462,3078296,303542.0,3.5416666666666665,12,United States of America,tt3078296,8000000.0,it,14.489,2014-12-18,5216102.0,100.0,6.3,855.0,1,-2783898.0,0.0
120466,1823672,198184.0,3.3899607002500893,2799,United States of America,tt1823672,49000000.0,en,93.043,2015-03-04,104399548.0,120.0,6.8,6602.0,1,55399548.0,1.0
120574,1657510,232175.0,3.537037037037037,27,United States of America,tt1657510,7500000.0,en,14.57,2013-10-17,1359910.0,101.0,6.7,206.0,1,-6140090.0,0.0
120635,2446042,260346.0,2.997868712702472,1173,United States of America,tt2446042,48000000.0,en,112.991,2014-12-16,325771424.0,109.0,6.2,4680.0,1,277771424.0,1.0
120637,2717822,201088.0,2.7601246105919004,321,United States of America,tt2717822,70000000.0,en,45.052,2015-01-13,17752940.0,133.0,5.4,1610.0,1,-52247060.0,0.0
120799,1340138,87101.0,3.045433255269321,2135,Canada,tt1340138,155000000.0,en,96.367,2015-06-23,440603537.0,126.0,5.9,6955.0,1,285603537.0,1.0
120825,2339741,288158.0,2.652027027027027,148,United States of America,tt2339741,15000000.0,en,20.593,2014-12-30,48854305.0,98.0,5.2,858.0,1,33854305.0,1.0
121013,74348,51213.0,3.4,5,United States of America,tt0074348,2552781.0,fr,5.785,1976-10-13,13300000.0,120.0,6.5,80.0,1,10747219.0,1.0
121023,1224378,208763.0,3.034482758620689,29,United Kingdom,tt1224378,26000000.0,ru,13.785,2014-01-30,34592118.0,128.0,5.9,220.0,1,8592118.0,1.0
121085,37632,36635.0,2.0,2,United States of America,tt0037632,471000.0,en,2.996,1945-11-21,1110000.0,78.0,5.2,10.0,1,639000.0,1.0
121103,1702443,54518.0,1.435483870967742,31,Japan,tt1702443,13000000.0,en,10.753,2011-02-11,98441954.0,105.0,5.3,342.0,0,85441954.0,1.0
121109,1276434,19824.0,2.764705882352941,34,United States of America,tt1276434,6000000.0,en,13.332,2009-06-02,20543.0,100.0,5.4,257.0,1,-5979457.0,0.0
121148,756648,5139.0,3.375,16,Japan,tt0756648,13000000.0,fr,5.721,2007-12-27,29610210.0,94.0,6.5,295.0,1,16610210.0,1.0
121157,1764625,121734.0,2.522727272727273,22,United States of America,tt1764625,10500000.0,es,37.437,2012-08-10,23000000.0,90.0,6.0,394.0,1,12500000.0,1.0
121178,2083231,174645.0,3.0625,8,United States of America,tt2083231,15000000.0,en,7.501,2013-03-06,1061.0,104.0,5.7,63.0,1,-14998939.0,0.0
121196,1662293,209901.0,2.4411764705882355,17,United States of America,tt1662293,3000000.0,en,13.175,2013-09-26,1675381.0,100.0,5.3,140.0,1,-1324619.0,0.0
121202,1002567,25597.0,3.287878787878788,33,United States of America,tt1002567,4000000.0,ko,6.493,2007-12-27,2206625.0,117.0,6.7,133.0,1,-1793375.0,0.0
121207,817545,161321.0,3.375,8,Hong Kong,tt0817545,4000000.0,en,9.038,2013-02-15,45659.0,96.0,5.1,55.0,1,-3954341.0,0.0
121211,1034320,15616.0,2.083333333333333,6,United States of America,tt1034320,30000000.0,en,11.088,2008-11-07,103971.0,98.0,6.3,197.0,1,-29896029.0,0.0
121231,3235888,270303.0,3.596179183135705,2277,Argentina,tt3235888,2000000.0,en,27.47,2015-02-04,14674076.0,101.0,6.6,4995.0,1,12674076.0,1.0
121251,2041488,119738.0,3.375,4,United States of America,tt2041488,587211.0,en,11.765,2012-08-24,587211.0,94.0,6.0,160.0,1,0.0,0.0
121275,104418,16191.0,3.0,15,United States of America,tt0104418,9000000.0,en,8.178,1991-11-21,26055.0,94.0,6.0,72.0,1,-8973945.0,0.0
121314,2357377,160704.0,3.265625,32,United States of America,tt2357377,9000000.0,ko,7.598,2013-01-30,48965210.0,120.0,6.8,143.0,1,39965210.0,1.0
121401,84273,83301.0,3.0,1,Colombia,tt0084273,50091.0,en,0.796,1982-10-15,112940.0,96.0,6.5,2.0,1,62849.0,1.0
