movieId,ave_Movielen_score,sum_Movielen_rating,ave_TMDB_score,sum_TMDB_rating
178939,3.5,3,6.7,20.0
178941,3.25,2,6.3,6.0
178943,3.6,5,6.6,37.0
178947,1.0,2,5.0,3.0
178949,1.875,4,5.7,13.0
178951,2.833333333333333,3,6.8,24.0
178953,4.0,2,6.7,21.0
178955,2.53125,16,4.6,83.0
178957,2.0,4,5.9,26.0
178959,3.0,2,4.1,12.0
178961,2.576923076923077,13,5.3,281.0
178963,2.35,10,5.7,368.0
178965,2.5,3,5.2,19.0
178967,2.833333333333333,3,6.7,33.0
178969,2.8,5,5.6,35.0
178971,3.25,2,5.0,39.0
178973,1.0,2,4.3,35.0
178975,1.1666666666666667,3,4.2,25.0
178977,1.25,2,4.1,15.0
178979,2.5,3,7.8,87.0
178981,2.3,5,5.9,28.0
178983,3.0,3,3.6,5.0
178985,2.5,3,5.8,5.0
178987,2.5,1,4.8,6.0
178989,2.5,2,5.0,21.0
178991,4.333333333333333,3,4.9,10.0
178995,3.571428571428572,7,7.1,32.0
178997,2.673076923076923,26,6.4,124.0
178999,4.0,5,6.8,5.0
179001,3.0,3,5.8,6.0
179003,3.0,2,6.1,11.0
179005,3.463414634146341,41,6.1,495.0
179007,2.75,6,5.8,54.0
179009,3.0,2,5.8,6.0
179011,2.625,8,4.0,66.0
179013,2.333333333333333,3,4.3,28.0
179015,3.5,4,6.9,28.0
179017,3.5,4,7.3,7.0
179019,4.333333333333333,3,6.2,14.0
179021,2.125,4,4.9,14.0
179025,3.75,4,7.1,17.0
179027,3.5,2,6.5,13.0
179029,3.333333333333333,3,6.5,28.0
179031,2.5,1,5.3,74.0
179035,2.333333333333333,3,4.4,17.0
179037,3.0,3,5.4,17.0
179039,2.5,2,6.1,18.0
179041,2.5,2,6.0,23.0
179043,3.333333333333333,3,5.8,15.0
179045,3.071428571428572,7,6.0,49.0
179047,3.0,1,0.0,0.0
179049,4.0,4,6.3,7.0
179051,3.333333333333333,3,6.8,80.0
179053,3.310810810810811,37,6.9,223.0
179055,3.357142857142857,35,6.9,261.0
179057,3.0,1,5.7,3.0
179059,3.8333333333333335,3,8.3,19.0
179061,3.5,1,4.8,14.0
179063,3.3,5,6.4,20.0
179065,2.9166666666666665,6,5.2,14.0
179067,4.0,2,6.7,13.0
179069,3.5,2,7.0,2.0
179073,3.0,2,6.7,16.0
179075,1.0,1,4.5,3.0
179077,2.0,2,4.7,11.0
179079,4.0,2,6.3,8.0
179081,1.7083333333333333,12,4.6,31.0
179085,3.3773584905660377,371,6.2,2125.0
179089,2.125,4,5.3,9.0
179091,3.5,25,6.4,123.0
179093,2.375,4,6.6,27.0
179097,3.25,4,7.2,18.0
179099,3.34,25,6.5,584.0
179101,3.5,5,5.9,14.0
179103,4.0,1,7.5,6.0
179105,2.5,1,6.2,23.0
179107,2.6666666666666665,3,3.1,31.0
179109,3.625,4,5.9,37.0
179111,2.833333333333333,9,5.9,77.0
179113,3.583333333333333,6,7.5,36.0
179115,3.2777777777777777,9,6.0,101.0
179119,3.6674174174174174,666,7.0,1346.0
179121,3.2,5,6.5,113.0
179127,4.2,5,6.8,15.0
179129,2.4,5,4.6,33.0
179131,3.0,4,6.2,31.0
179133,3.707417582417583,364,8.1,1967.0
179137,3.697368421052632,114,7.3,668.0
179139,3.8333333333333335,3,6.7,12.0
179143,2.4,5,5.3,16.0
179145,2.6666666666666665,3,6.0,22.0
179147,2.1666666666666665,3,4.0,19.0
179149,1.875,4,4.6,18.0
179151,1.8333333333333333,3,3.3,18.0
179153,1.75,10,6.3,112.0
179155,3.6666666666666665,15,6.1,130.0
179157,2.857142857142857,7,7.4,76.0
179159,2.5,1,6.5,2.0
179161,2.5,1,7.0,1.0
179163,2.96875,48,6.0,726.0
179165,2.25,2,4.9,19.0
179167,2.5,2,4.3,30.0
179169,2.0,1,7.5,41.0
179173,4.168269230769231,104,7.5,127.0
179175,3.269230769230769,26,5.8,299.0
179177,1.0,1,5.9,9.0
179179,3.375,4,7.4,100.0
179185,0.5,1,7.3,3.0
179187,2.6666666666666665,3,4.6,10.0
179189,1.0,1,6.7,3.0
179191,1.5,1,6.3,4.0
179193,2.5,1,7.0,9.0
179197,1.25,2,4.2,22.0
179199,0.5,1,2.0,2.0
179201,4.0,1,7.8,7.0
179203,2.75,2,7.6,7.0
179205,1.75,2,7.0,5.0
179207,3.5,1,6.7,9.0
179209,3.0,1,5.4,7.0
179211,3.0277777777777777,18,6.0,18.0
179213,3.375,4,5.2,28.0
179215,4.0,2,5.8,6.0
179217,2.375,4,6.1,17.0
179219,3.25,10,4.9,39.0
179221,3.5673076923076925,312,7.0,992.0
179223,3.0,1,7.5,2.0
179225,3.75,12,7.3,75.0
179227,3.75,2,5.4,4.0
179231,3.0,1,6.1,9.0
179233,3.333333333333333,6,6.5,102.0
179237,4.166666666666667,3,5.2,16.0
179239,1.5,1,5.4,4.0
179241,3.5,3,4.8,13.0
179243,3.8333333333333335,3,6.9,10.0
179245,2.909090909090909,11,5.6,86.0
179247,3.292207792207792,154,6.4,1325.0
179249,3.2222222222222223,9,6.8,51.0
179251,3.125,4,5.8,41.0
179253,2.833333333333333,3,5.7,15.0
179255,3.5,1,7.0,2.0
179257,3.0,1,6.3,8.0
179259,2.5,2,5.5,12.0
179261,3.25,2,6.0,7.0
179263,3.5,1,7.1,9.0
179265,3.75,2,5.0,1.0
179267,2.1666666666666665,3,4.5,7.0
179269,3.142857142857143,7,6.8,46.0
179271,3.75,2,6.0,5.0
179273,5.0,1,8.1,6.0
179275,3.25,54,6.1,281.0
179277,3.555555555555556,9,7.1,18.0
179279,3.1666666666666665,3,5.1,7.0
179281,3.75,2,8.0,5.0
179283,3.8333333333333335,3,6.4,5.0
179285,2.963636363636364,55,5.9,226.0
179287,3.544642857142857,56,7.4,582.0
179289,3.3,5,4.3,12.0
179291,2.833333333333333,3,6.2,31.0
179293,3.1666666666666665,21,7.6,91.0
179295,3.221590909090909,88,6.5,375.0
179297,3.954545454545455,22,7.8,23.0
179299,3.28125,16,8.3,63.0
179301,3.6818181818181817,55,7.2,341.0
179303,2.5,5,5.7,12.0
179305,5.0,1,4.3,19.0
179307,3.333333333333333,3,7.1,8.0
179309,2.6666666666666665,3,6.1,16.0
179311,2.333333333333333,3,3.1,4.0
179313,2.75,2,5.9,19.0
179315,2.833333333333333,3,5.6,5.0
179317,3.6666666666666665,3,5.0,3.0
179325,3.3846153846153846,13,7.3,164.0
179327,3.5,2,5.3,2.0
179329,3.557142857142857,35,6.5,126.0
179331,3.653225806451613,248,7.3,1134.0
179333,3.112068965517241,116,6.2,1351.0
179337,3.5,6,6.2,23.0
179339,3.5,3,7.1,14.0
179341,3.1,5,5.9,54.0
179343,3.5,1,4.0,2.0
179345,3.8333333333333335,63,7.3,94.0
179347,2.5,2,4.7,10.0
179349,3.1666666666666665,3,5.2,25.0
179351,2.5,1,5.1,5.0
179353,3.0,2,5.0,1.0
179355,2.333333333333333,3,3.3,18.0
179357,4.0,7,6.6,8.0
179361,3.333333333333333,3,5.9,9.0
179363,2.9,5,5.2,11.0
179365,3.0,1,0.0,0.0
179367,3.333333333333333,3,7.1,23.0
179371,2.9705882352941178,17,5.9,77.0
179373,2.9375,8,4.5,48.0
179375,4.0,2,3.4,5.0
179377,3.5,3,5.2,18.0
179379,3.5,9,7.5,6.0
179381,3.0,4,6.5,20.0
179383,4.0,1,7.0,10.0
179385,3.0,1,4.0,3.0
179387,2.6666666666666665,3,5.5,22.0
179389,3.142857142857143,7,4.8,21.0
179391,5.0,1,0.0,0.0
179393,2.5,2,5.4,11.0
179397,3.083333333333333,12,7.6,106.0
179399,3.0,5,5.0,35.0
179401,3.5506402793946448,1718,6.8,11243.0
179403,2.375,8,4.6,72.0
179405,4.0,2,7.6,15.0
179409,3.202702702702702,74,6.4,291.0
179411,3.4489795918367347,49,6.5,375.0
179413,2.5,1,2.2,5.0
179415,3.108695652173913,69,6.1,477.0
179417,3.3260869565217392,46,7.1,57.0
179419,3.333333333333333,3,5.7,11.0
179421,2.875,4,5.5,11.0
179423,1.0,3,2.8,14.0
179425,5.0,1,7.3,3.0
179427,3.0,11,7.0,4.0
179429,3.5,3,7.0,6.0
179431,3.928571428571429,7,7.7,38.0
179433,4.0,1,7.5,6.0
179435,3.6,5,6.0,122.0
179439,2.5,6,6.1,16.0
179441,2.5,1,5.6,5.0
179443,2.875,8,6.5,277.0
179445,3.25,2,5.0,4.0
179447,1.75,2,2.8,5.0
179449,4.0,1,5.4,171.0
179451,3.581081081081081,37,7.6,31.0
179453,3.421052631578948,19,6.9,10.0
179455,1.25,2,4.6,23.0
179461,2.5,1,5.0,5.0
179463,4.0,1,8.0,1.0
179475,4.0,1,6.3,11.0
179477,2.25,2,7.3,9.0
179479,4.0,2,7.7,3.0
179481,3.1666666666666665,3,7.3,13.0
179483,3.25,2,5.4,4.0
179485,5.0,1,6.7,6.0
179489,4.5,1,6.0,4.0
179491,3.2045454545454546,66,6.5,458.0
179493,4.0,8,7.2,53.0
179495,2.94,25,5.1,479.0
179497,1.9166666666666667,24,5.7,430.0
179499,4.125,4,7.4,19.0
179501,3.8333333333333335,3,7.3,19.0
179503,3.875,4,6.6,12.0
179505,4.166666666666667,3,7.2,24.0
179507,3.5,4,7.0,13.0
179509,3.9,10,7.1,130.0
179511,3.636363636363636,11,7.0,759.0
179513,4.5,1,6.3,7.0
179515,2.75,2,5.8,15.0
179517,4.5,1,6.8,15.0
179519,4.0,1,6.5,13.0
179521,2.923076923076923,13,6.2,133.0
179523,3.1666666666666665,3,6.5,55.0
179525,4.25,2,7.0,27.0
179527,3.4166666666666665,6,6.1,39.0
179529,4.75,2,5.2,10.0
179531,4.0,2,7.1,16.0
179533,4.0,3,5.7,17.0
179535,3.8333333333333335,3,5.4,14.0
179537,4.5,1,6.0,4.0
179539,4.0,1,5.6,20.0
179541,4.833333333333333,3,6.2,29.0
179543,4.166666666666667,3,6.6,26.0
179553,3.5,2,5.3,19.0
179555,3.75,2,6.3,3.0
179557,4.75,2,6.5,37.0
179559,5.0,2,6.2,35.0
179561,3.9,5,6.1,41.0
179563,3.8333333333333335,3,6.0,15.0
179565,3.8333333333333335,6,6.5,30.0
179567,5.0,1,6.7,16.0
179569,4.166666666666667,3,6.3,35.0
179571,4.0,1,5.0,2.0
179573,4.5,1,5.3,7.0
179575,2.333333333333333,3,6.1,8.0
179577,4.0,1,5.7,20.0
179579,4.5,1,4.9,14.0
179581,3.8,5,6.2,29.0
179583,4.5,1,6.1,40.0
179585,4.5,2,6.4,50.0
179587,3.5,7,6.5,48.0
179589,5.0,2,7.5,167.0
179591,4.375,4,7.3,135.0
179593,2.8157894736842106,19,6.0,233.0
179595,3.1666666666666665,6,4.5,30.0
179597,3.0,1,0.0,0.0
179599,2.7142857142857144,7,5.7,120.0
179601,3.8333333333333335,3,6.6,38.0
179603,4.0,2,5.7,40.0
179605,3.4285714285714284,7,6.5,30.0
179607,4.75,2,6.5,36.0
179609,4.166666666666667,3,6.6,42.0
179611,3.75,2,6.6,41.0
179613,4.75,2,5.9,28.0
179615,3.625,4,7.2,58.0
179637,3.125,4,6.3,28.0
179645,4.75,2,5.4,43.0
179647,3.5,24,6.9,238.0
179649,4.833333333333333,3,0.0,0.0
179653,2.0,2,6.0,6.0
179655,3.4,5,6.7,45.0
179657,4.5,1,7.2,9.0
179659,4.0,1,4.0,4.0
179661,4.0,1,7.3,3.0
179665,3.0,1,6.8,4.0
179667,3.0,1,6.0,5.0
179669,3.5,1,7.3,23.0
179671,1.5,1,6.7,9.0
179673,3.5,2,5.7,7.0
179675,3.333333333333333,3,6.4,9.0
179677,4.5,1,6.8,4.0
179679,3.125,4,7.5,33.0
179681,4.5,2,6.9,8.0
179683,2.75,2,1.0,1.0
179685,5.0,1,3.8,4.0
179687,0.75,2,4.4,29.0
179689,3.625,4,7.3,9.0
179691,3.583333333333333,6,6.4,36.0
179693,3.5,1,6.0,2.0
179695,3.0,7,5.3,64.0
179697,2.5,3,6.0,27.0
179701,3.3043478260869565,23,7.0,102.0
179703,3.0,4,5.8,25.0
179705,1.8,5,4.4,112.0
179707,2.75,2,8.8,4.0
179709,3.0406976744186047,86,6.4,1106.0
179711,0.75,2,5.4,816.0
179713,3.5,1,0.0,0.0
179715,2.75,2,6.6,51.0
179719,3.25,4,6.4,38.0
179721,4.833333333333333,3,7.0,12.0
179725,3.5,6,6.3,49.0
179727,3.5,2,5.4,41.0
179729,2.5,3,6.8,65.0
179731,5.0,3,6.1,28.0
179733,2.75,2,6.1,60.0
179737,2.5,1,4.7,3.0
179739,1.75,2,4.7,7.0
179741,2.75,2,3.7,3.0
179743,4.5,2,6.8,2.0
179745,3.375,4,5.9,17.0
179747,1.025,20,2.5,27.0
179749,3.5063291139240507,158,6.4,525.0
179755,3.25,2,6.3,13.0
179757,2.75,2,7.0,1.0
179759,4.0,3,8.0,16.0
179763,2.8125,8,5.2,5.0
179765,3.5,1,6.3,3.0
179767,3.4166666666666665,6,6.5,23.0
179769,2.625,4,4.6,7.0
179773,3.5,2,5.9,45.0
179779,3.8482142857142856,56,8.1,583.0
179781,4.0,1,0.0,0.0
179783,2.708333333333333,12,6.3,48.0
179785,3.125,36,6.5,259.0
179789,4.25,2,5.9,7.0
179791,3.75,2,6.0,5.0
179793,3.5,1,6.8,13.0
179795,3.175,20,7.1,37.0
179797,2.0,4,5.8,22.0
179799,2.0,1,4.8,15.0
179803,3.0,3,6.0,1.0
179805,4.0,1,8.0,1.0
179807,0.5,1,3.3,3.0
179809,3.0,4,5.2,28.0
179811,3.4489795918367347,98,6.8,330.0
179813,3.421875,32,6.5,111.0
179815,3.2413793103448274,116,6.3,966.0
179817,3.7555,1000,7.4,4165.0
179819,3.4460235863320228,3307,6.9,12482.0
179821,3.090909090909091,33,5.9,418.0
179823,2.8043478260869565,23,6.2,57.0
179825,3.4285714285714284,7,6.2,106.0
179827,3.0588235294117645,17,6.7,79.0
179829,3.0,2,6.9,9.0
179831,1.0,1,2.0,2.0
179833,4.0,2,7.7,6.0
179835,3.0,1,5.1,6.0
179837,3.0,3,5.0,11.0
179839,2.0,2,4.9,11.0
179841,3.5,1,5.9,4.0
179843,2.0,1,0.0,0.0
179845,3.0,2,4.0,6.0
179847,3.0,3,6.8,12.0
179849,2.0,3,3.7,3.0
179855,4.0,1,7.1,23.0
179859,3.5,3,4.6,8.0
179861,3.0,1,7.2,9.0
179863,3.2228915662650603,83,6.6,435.0
179869,3.5,3,4.7,12.0
179871,5.0,1,3.9,6.0
179873,3.0,3,5.9,15.0
179875,2.25,4,5.3,40.0
179877,2.071428571428572,7,4.4,35.0
179881,2.846938775510204,490,5.3,2940.0
179883,1.3333333333333333,3,6.4,14.0
179885,0.5,2,3.3,12.0
179889,3.25,8,6.8,57.0
179891,4.5,2,8.8,5.0
179893,2.5,1,5.5,19.0
179895,3.5,2,5.8,39.0
179897,3.625,4,6.6,27.0
179899,3.5,1,5.3,8.0
179901,3.066666666666667,45,6.1,392.0
179903,3.1,5,5.0,19.0
179905,3.1666666666666665,3,7.0,31.0
179907,2.5,1,5.5,4.0
179909,2.7142857142857144,7,4.0,44.0
179911,2.625,4,3.8,17.0
179913,2.6875,8,4.5,102.0
179915,4.076923076923077,13,7.0,64.0
179917,3.5,3,6.4,7.0
179919,3.611111111111111,9,7.4,62.0
179921,3.7,5,4.6,11.0
179923,2.857142857142857,7,5.8,8.0
179925,3.7596153846153846,52,7.6,128.0
179927,3.25,4,6.9,8.0
179929,1.25,2,7.3,45.0
179931,2.833333333333333,3,7.1,18.0
179933,3.6875,8,7.5,12.0
179935,4.25,2,6.8,6.0
179937,3.333333333333333,3,6.7,7.0
179939,5.0,1,0.0,0.0
179941,3.588235294117647,34,6.9,1174.0
179943,3.1666666666666665,3,6.0,17.0
179945,4.5,2,7.0,6.0
179947,2.0,2,5.8,11.0
179949,1.0,1,4.3,4.0
179951,2.5,1,7.3,6.0
179953,2.8940677966101696,118,6.3,1661.0
179955,2.5,1,5.0,3.0
179957,2.5,1,6.0,1.0
179959,3.0,6,6.9,19.0
179961,2.5454545454545454,11,6.4,35.0
179963,3.0,5,6.0,12.0
179965,3.5,3,6.0,10.0
179967,3.6666666666666665,12,6.7,39.0
179969,4.0,1,5.0,1.0
179971,2.375,4,6.7,10.0
179973,3.5,2,7.0,2.0
179977,3.4318181818181817,66,6.9,633.0
179979,2.625,4,10.0,1.0
179981,2.5,2,4.0,57.0
179983,3.657142857142857,35,7.8,471.0
179985,3.25,4,7.3,6.0
179987,3.5,2,6.6,15.0
179989,3.125,4,6.7,19.0
179991,4.0,1,8.0,1.0
179993,2.75,2,5.0,4.0
179995,3.4166666666666665,6,7.2,22.0
179997,3.0,2,5.3,3.0
179999,2.5,1,7.3,4.0
180001,3.611111111111111,18,6.7,60.0
180003,3.5,1,4.5,2.0
180005,3.0,1,5.4,23.0
180007,2.833333333333333,3,5.6,13.0
180009,3.5,2,6.5,4.0
180013,1.0,1,10.0,1.0
180017,2.0,5,5.2,33.0
180019,3.5,6,7.6,10.0
180021,2.75,2,6.1,12.0
180023,4.0,1,5.5,3.0
180025,3.25,2,6.5,1.0
180027,2.0,1,4.5,4.0
180029,3.333333333333333,3,5.3,16.0
180031,3.5595393307257712,2301,7.3,10230.0
180033,3.25,32,7.1,383.0
180035,2.1666666666666665,3,5.0,169.0
180037,2.84,50,5.8,487.0
180039,3.076923076923077,13,5.3,86.0
180041,2.769230769230769,13,6.8,304.0
180043,3.1,15,6.1,312.0
180045,3.756890848952591,907,7.2,2955.0
180049,2.5,1,5.4,32.0
180053,3.5,1,0.0,0.0
180055,2.0,3,6.3,8.0
180057,1.5,1,6.7,27.0
180059,2.5,1,6.5,2.0
180061,1.75,2,6.0,1.0
180063,2.8,5,6.1,11.0
180065,2.8,5,6.3,9.0
180069,3.4,5,6.5,4.0
180071,3.5,2,6.8,7.0
180073,4.125,4,6.0,19.0
180075,2.875,4,8.3,3.0
180077,3.5,1,5.0,1.0
180079,3.25,2,6.8,12.0
180081,3.642857142857143,7,5.6,148.0
180083,3.5,1,0.0,0.0
180087,2.125,4,5.3,52.0
180091,2.9,25,7.0,477.0
180093,1.9651162790697676,43,3.6,152.0
180095,3.7963525835866254,987,8.2,6588.0
180097,2.6666666666666665,6,5.3,3.0
180099,3.363636363636364,11,7.7,198.0
180101,2.75,2,4.3,21.0
180103,2.625,4,4.7,760.0
180105,2.5,1,5.0,4.0
180107,4.0,1,0.0,0.0
180109,2.5,3,6.2,29.0
180111,2.25,2,5.5,4.0
180113,3.0,1,4.9,25.0
180115,2.5,1,7.0,1.0
180117,2.5,2,6.0,6.0
180119,3.75,6,7.3,12.0
180121,4.75,2,7.0,1.0
180123,3.8333333333333335,9,7.3,38.0
180125,2.5,2,5.2,10.0
180127,3.0,1,7.3,25.0
180129,3.25,14,7.1,295.0
180131,2.833333333333333,9,6.0,14.0
180133,3.8333333333333335,3,8.5,6.0
180137,3.581081081081081,37,7.9,1001.0
180139,3.611111111111111,9,7.8,875.0
180141,4.0,1,6.1,6.0
180145,2.833333333333333,6,6.5,13.0
180147,3.4166666666666665,6,6.9,14.0
180149,3.5,9,6.5,24.0
180151,2.9285714285714284,7,6.3,15.0
180153,2.0,1,3.5,2.0
180155,3.333333333333333,3,7.0,13.0
180159,3.75,2,4.5,40.0
180161,3.38,25,7.1,214.0
180163,4.5,1,6.8,4.0
180165,3.5,2,7.0,1.0
180169,3.5,6,7.2,23.0
180171,3.5,1,7.5,2.0
180173,2.25,2,5.5,2.0
180175,4.0,1,0.0,0.0
180177,2.25,2,4.2,5.0
180179,2.333333333333333,3,6.3,6.0
180181,3.75,6,6.4,5.0
180185,3.5,2,8.0,2.0
180191,3.333333333333333,6,6.1,10.0
180195,2.25,4,1.7,6.0
180199,2.388888888888889,9,5.0,75.0
180201,4.0,3,5.9,10.0
180203,2.5,1,5.4,16.0
180205,3.3181818181818183,11,6.9,66.0
180209,3.1,5,6.8,5.0
180211,3.4285714285714284,14,7.1,81.0
180213,3.0,1,6.5,3.0
180215,3.5,1,4.0,7.0
180217,3.5,2,6.9,8.0
180219,3.5,2,5.0,4.0
180221,3.0,4,5.7,34.0
180223,2.0,3,6.0,3.0
180225,0.5,1,1.0,1.0
180227,3.5,5,6.7,50.0
180231,3.1303418803418803,234,6.3,1965.0
180233,3.75,4,7.4,19.0
180235,4.166666666666667,3,7.2,20.0
180237,4.0,2,6.4,6.0
180239,3.5,1,7.1,15.0
180241,4.0,1,5.7,3.0
180243,2.1666666666666665,3,6.1,8.0
180245,3.576923076923077,13,7.0,64.0
180249,3.8181818181818175,11,6.9,84.0
180251,1.25,2,4.5,46.0
180253,3.3,5,6.8,45.0
180255,3.5,2,4.4,4.0
180257,3.0,3,4.2,19.0
180259,2.5,1,4.8,8.0
180261,2.863636363636364,33,6.5,320.0
180265,3.6023255813953488,215,7.6,517.0
180267,3.2857142857142856,7,6.7,99.0
180269,3.5,2,7.0,21.0
180273,4.5,2,7.7,10.0
180275,4.125,4,7.6,7.0
180277,4.333333333333333,3,8.2,5.0
180279,4.0,3,7.6,7.0
180281,4.125,8,7.8,10.0
180283,3.5,4,5.9,15.0
180285,3.25,2,4.3,9.0
180289,1.8125,8,4.1,23.0
180291,2.833333333333333,3,6.1,58.0
180293,3.35,10,7.3,34.0
180295,3.5,4,6.0,1.0
180297,3.609341825902336,942,7.1,2932.0
180299,3.0,4,6.2,14.0
180301,1.7222222222222223,9,3.4,17.0
180303,3.5,5,7.3,22.0
180305,3.1666666666666665,3,6.3,3.0
180307,4.5,2,3.0,2.0
180309,2.875,4,5.4,51.0
180311,2.875,4,7.2,5.0
180313,2.25,2,3.0,8.0
180315,3.0,4,4.2,26.0
180317,2.9166666666666665,6,6.8,63.0
180319,2.4,5,4.9,15.0
180321,3.0,2,4.2,5.0
180323,4.166666666666667,3,5.8,14.0
180325,2.8181818181818183,22,5.7,60.0
180327,2.333333333333333,3,6.6,32.0
180333,3.0,1,6.8,4.0
180335,3.0,1,6.3,2.0
180337,3.0,1,5.7,7.0
180339,1.0,1,2.6,5.0
180341,3.5,2,5.8,23.0
180343,3.6666666666666665,3,6.2,15.0
180345,3.25,4,7.4,22.0
180347,3.0,2,6.4,163.0
180353,3.5,1,7.0,5.0
180355,3.0,2,5.7,9.0
180357,3.7,5,5.9,21.0
180359,1.25,2,5.0,4.0
180361,3.5,1,7.1,14.0
180363,3.0,1,6.2,5.0
180365,2.5,1,5.3,4.0
180367,2.9791666666666665,48,6.8,510.0
180369,2.5,2,5.2,6.0
180371,3.0,1,7.5,2.0
180373,3.0,1,5.9,11.0
180377,1.1666666666666667,3,5.4,5.0
180379,2.0,1,5.4,8.0
180385,3.6666666666666665,6,7.2,43.0
180387,4.0,1,6.1,8.0
180389,3.0,1,7.0,1.0
180393,2.6666666666666665,6,6.4,77.0
180395,1.0,1,7.5,4.0
180397,1.0,1,0.0,0.0
180399,2.0,1,0.0,0.0
180401,2.5,1,6.0,2.0
180403,4.0,1,7.0,20.0
180405,4.0,1,7.3,6.0
180411,2.875,4,5.8,34.0
180413,2.0,2,5.0,2.0
180415,3.25,2,6.4,24.0
180417,3.25,2,8.0,4.0
180419,3.5,1,6.3,42.0
180425,3.571428571428572,7,6.6,45.0
180427,3.1666666666666665,3,5.7,48.0
180429,2.4375,8,5.4,56.0
180431,2.375,8,5.0,122.0
180435,2.2972972972972974,37,4.8,596.0
180437,2.363636363636364,11,5.7,68.0
180439,2.75,4,5.6,45.0
180441,2.8125,8,5.9,109.0
180443,3.090909090909091,11,5.7,168.0
180445,2.8529411764705883,17,6.1,134.0
180447,3.1666666666666665,9,5.5,60.0
180449,3.333333333333333,6,6.7,28.0
180451,2.636363636363636,11,6.7,120.0
180453,3.1923076923076925,13,6.3,51.0
180455,2.75,6,6.1,321.0
180457,3.5,1,6.8,5.0
180461,2.5,1,5.0,6.0
180463,1.0,1,3.4,11.0
180465,2.6666666666666665,12,5.0,139.0
180467,3.0,1,5.9,12.0
180469,1.75,2,8.0,1.0
180471,3.3125,8,6.1,30.0
180473,3.0,3,5.9,79.0
180475,3.0,2,5.8,23.0
180477,3.25,2,6.6,35.0
180479,3.6,5,5.7,98.0
180481,2.9444444444444446,9,6.1,55.0
180483,3.5,1,6.3,4.0
180485,2.5,1,5.0,3.0
180487,1.9166666666666667,6,4.7,16.0
180489,1.6666666666666667,3,5.0,21.0
180491,2.8,5,3.6,31.0
180493,3.0,1,0.0,0.0
180495,2.0,1,6.0,9.0
180497,3.657867494824016,966,7.0,3803.0
180499,3.875,4,7.3,4.0
180501,5.0,1,2.0,1.0
180503,2.583333333333333,6,5.4,17.0
180505,3.0,1,5.4,8.0
180507,3.1666666666666665,6,6.1,17.0
180511,3.0,4,6.8,44.0
180513,2.0,1,5.3,6.0
180515,3.0,1,5.3,3.0
180519,3.0,1,5.5,4.0
180523,3.5,3,6.9,17.0
180525,4.0,1,7.2,9.0
180531,3.1666666666666665,3,5.9,23.0
180533,3.3,5,6.6,84.0
180535,2.4166666666666665,6,6.0,10.0
180537,1.9545454545454544,11,6.8,177.0
180539,2.75,22,4.9,409.0
180543,4.125,4,6.6,19.0
180545,3.5,1,6.5,8.0
180547,2.5,3,5.7,10.0
180553,2.833333333333333,3,5.8,61.0
180555,2.82,100,5.2,725.0
180557,3.6666666666666665,3,6.4,8.0
180559,3.625,4,5.9,18.0
180561,0.5,1,3.0,11.0
180563,2.75,2,5.7,16.0
180565,4.0,1,7.0,1.0
180567,2.1666666666666665,3,6.5,50.0
180569,2.90625,16,6.1,403.0
180571,3.4,5,6.6,26.0
180573,2.5,2,10.0,1.0
180575,3.5,1,7.0,2.0
180577,3.25,2,6.1,14.0
180579,3.9,5,6.7,26.0
180581,3.5,2,5.6,13.0
180583,2.5,1,6.1,5.0
180585,5.0,1,0.0,0.0
180587,3.5,130,7.2,870.0
180589,3.1875,8,8.2,7.0
180591,3.685185185185185,27,7.6,92.0
180593,3.5,1,5.8,2.0
180595,2.5,1,5.0,4.0
180599,3.5,2,6.3,14.0
180601,3.5,1,5.2,5.0
180607,4.0,3,5.8,19.0
180611,3.0,2,8.0,5.0
180615,3.5,1,6.2,5.0
180619,3.5,4,7.1,347.0
180629,2.25,4,5.6,64.0
180631,4.0,1,6.6,9.0
180633,2.5,1,5.9,10.0
180639,2.0,1,6.0,2.0
180641,3.5,2,6.8,6.0
180643,4.5,1,7.5,13.0
180645,3.5,2,7.1,7.0
180647,2.5,1,5.0,4.0
180651,4.75,2,0.0,0.0
180653,4.0,2,6.7,6.0
180655,2.1666666666666665,3,4.3,10.0
180663,5.0,1,7.0,3.0
180665,3.0,2,5.2,7.0
180667,3.25,2,5.2,12.0
180669,5.0,1,6.5,23.0
180675,3.6666666666666665,3,6.9,8.0
180677,1.0,1,3.5,6.0
180679,3.75,2,4.0,1.0
180681,3.0,1,5.6,7.0
180685,2.7,5,6.2,18.0
180687,2.25,2,4.5,11.0
180689,4.0,3,5.2,19.0
180693,3.0,2,5.9,21.0
180695,2.6,5,4.8,24.0
180699,2.5,1,5.0,3.0
180701,3.5,1,6.0,1.0
180711,3.5,1,5.8,5.0
180713,4.5,1,10.0,1.0
180715,3.5,1,5.8,15.0
180717,3.0,1,5.9,4.0
180719,3.25,2,6.7,12.0
180723,3.5,1,6.0,4.0
180725,3.75,6,7.3,37.0
180727,3.0,1,5.3,6.0
180729,4.0,1,5.3,10.0
180731,4.0,4,6.3,24.0
180733,3.0,1,5.3,3.0
180735,2.5,2,6.0,54.0
180737,2.8552631578947367,76,6.7,1244.0
180745,1.5,1,5.2,16.0
180749,3.25,2,6.3,16.0
180753,3.0,1,6.0,4.0
180757,3.25,2,5.6,5.0
